"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"275","Upregulated","BP","GO:1902905","positive regulation of supramolecular fiber organization","32/2120","200/23328",0.00116655783118338,0.0242205681169351,0.020350575748958,"Rapgef3/Rgcc/Whamm/Cdkn1b/Sorbs3/Rb1/Carmil2/Sdc4/Arhgef10/Sema5a/Tsc1/Ap1ar/Arpin/Psrc1/Arpc2/Colgalt1/Rictor/Bin1/Prkce/Cd47/Rock2/Fer/Wasl/Arhgef15/Fchsd2/Clip1/Iqgap2/Dlg1/Myo1c/Actr3/Icam1/Dctn1",32
"276","Upregulated","BP","GO:0010498","proteasomal protein catabolic process","63/2120","470/23328",0.00116704425587307,0.0242205681169351,0.020350575748958,"Hspa1a/Hspa1b/Fbxl3/Ddit3/Trim63/Fbxo44/Psma3/Uggt2/Fbxl20/Derl3/Mdm2/Styx/Nr1d1/Ufl1/Ubxn11/Spsb1/Kctd13/Birc2/Fbxo33/Csnk1e/Trim13/Nupr1/Klhl42/Pkd1/Ubr2/Rchy1/Ufd1/Zer1/Nemf/Trim3/Nedd4l/Dvl1/Csnk1a1/Herpud1/Cdc16/Fbxo27/Fbxo6/Fbxw4/Ankzf1/Ubr3/Mtm1/Plk2/Cd2ap/Znrf1/Itch/Hace1/Fbxl5/Mapk9/Wwp1/Ppp2r5c/Ercc8/Crbn/Hsp90b1/Ogt/Fbxl4/Ddrgk1/Arntl/Clu/Tmtc3/Prkaca/Ube2j2/Araf/Amfr",63
"277","Upregulated","BP","GO:0006914","autophagy","58/2120","425/23328",0.00117147105823937,0.0242205681169351,0.020350575748958,"Ei24/Ddit3/Becn1/Atg9b/Tmem39a/Pip4k2c/Triml2/Pik3c2b/Atg10/Atg4c/Tpcn2/Tmem59/Ufl1/Itgb4/Atp13a2/Hap1/Mapk15/Lamp2/Wipi1/Trim13/Nupr1/Flcn/Arsa/Tsc1/Vps13c/Vps13d/Mcoln1/Vps39/Fez2/Tmem150a/Cln3/Qsox1/Bnip3/Prkaa1/Gata4/Htt/Atg14/Atg4b/Tcirg1/Mtm1/Tecpr1/Rmc1/Rab12/Sbf2/Usp33/Plk2/Vps41/Pacs2/Prkaa2/Bid/Ctsa/Eif2ak4/Ddrgk1/Nprl2/Tbc1d17/Uvrag/Scoc/Smg1",58
"278","Upregulated","BP","GO:0061919","process utilizing autophagic mechanism","58/2120","425/23328",0.00117147105823937,0.0242205681169351,0.020350575748958,"Ei24/Ddit3/Becn1/Atg9b/Tmem39a/Pip4k2c/Triml2/Pik3c2b/Atg10/Atg4c/Tpcn2/Tmem59/Ufl1/Itgb4/Atp13a2/Hap1/Mapk15/Lamp2/Wipi1/Trim13/Nupr1/Flcn/Arsa/Tsc1/Vps13c/Vps13d/Mcoln1/Vps39/Fez2/Tmem150a/Cln3/Qsox1/Bnip3/Prkaa1/Gata4/Htt/Atg14/Atg4b/Tcirg1/Mtm1/Tecpr1/Rmc1/Rab12/Sbf2/Usp33/Plk2/Vps41/Pacs2/Prkaa2/Bid/Ctsa/Eif2ak4/Ddrgk1/Nprl2/Tbc1d17/Uvrag/Scoc/Smg1",58
"279","Upregulated","BP","GO:0006695","cholesterol biosynthetic process","12/2120","49/23328",0.00117283812525569,0.0242205681169351,0.020350575748958,"Fdft1/Fdps/Msmo1/Prkaa1/Tm7sf2/Abcg1/Prkaa2/Cyb5r3/Lpcat3/Lss/Pmvk/Insig1",12
"280","Upregulated","BP","GO:0034204","lipid translocation","12/2120","49/23328",0.00117283812525569,0.0242205681169351,0.020350575748958,"Atp10d/Atp8a1/Ano3/Abca7/Rft1/Prkcd/Ano9/Atp9a/Abca2/P2rx7/Abcb1b/Atp11b",12
"281","Upregulated","BP","GO:1902653","secondary alcohol biosynthetic process","12/2120","49/23328",0.00117283812525569,0.0242205681169351,0.020350575748958,"Fdft1/Fdps/Msmo1/Prkaa1/Tm7sf2/Abcg1/Prkaa2/Cyb5r3/Lpcat3/Lss/Pmvk/Insig1",12
"282","Upregulated","BP","GO:0006163","purine nucleotide metabolic process","50/2120","354/23328",0.00117964687703021,0.0242747901681074,0.0203961341336466,"Mpc1/Eno2/Pdk4/Adssl1/Npr2/Gucy2e/Ldhd/Pank4/Nppb/Gcdh/Pde9a/Pfkm/Dguok/Nupr1/Flcn/Acss1/Pdk2/Acaa2/Pfkp/Adcy6/Npr1/Taz/Prkaa1/Acsl6/Zbtb20/Mlxipl/Pank2/Mtch2/Slc25a13/Dgat1/Dhtkd1/Mfn1/Nme4/Mthfd1/P2rx7/Prpsap1/Prkaa2/Nt5c2/Tkfc/Pmvk/Ogt/Acat1/Hmgcl/Hdac4/Bcl2l1/Gpi1/Hsd17b4/Ppcdc/Ak1/Acsl3",50
"283","Upregulated","BP","GO:0032388","positive regulation of intracellular transport","30/2120","184/23328",0.00120465407050326,0.0247017935375634,0.0207549103759387,"Rapgef3/Stom/Crebrf/Fyn/Mdm2/Ldlrap1/Gas6/Vamp2/Sorl1/Prkcd/Cep131/C2cd5/Spag5/Pdcd10/Arpc2/Jak2/Prkaa1/Pdcd5/Rufy3/Rab29/Camk1/Zfand1/Bbc3/Ank3/Bcas3/Cd81/Ect2/Myo1c/Actr3/Prkaca",30
"284","Upregulated","BP","GO:0010977","negative regulation of neuron projection development","29/2120","176/23328",0.00121761370266517,0.0248796208329789,0.020904324205875,"Sema3f/Slit1/Wnt3a/Lrp1/Mdm2/Fstl4/Rap1gap2/Sema4g/Lrig2/Sema5a/Dguok/Tsc1/Sema6c/Cit/Efna1/Adcy6/Rufy3/Rab29/Cd38/Sema5b/Plk2/Sema4f/Lrp4/Dennd5a/Hdac2/Dleu2/Klk8/Ryk/Actr3",29
"285","Upregulated","BP","GO:0050768","negative regulation of neurogenesis","48/2120","337/23328",0.00122242365770658,0.0248902613532327,0.0209132645706257,"Fas/Sema3f/Bmp7/Slit1/Wnt3a/Lrp1/Mdm2/Fstl4/Tert/Trp73/Nr1d1/Rap1gap2/Sema4g/Lrig2/Sema5a/Dguok/Lhx2/Sorl1/Tsc1/Appl2/Dll1/Sema6c/Nf1/Cit/Efna1/Adcy6/Idh2/Atp1b2/Rap1gap/Rufy3/Calr/Cntn2/Rab29/Cd38/Sema5b/Plk2/Sema4f/Lrp4/Dennd5a/Srgap2/Hdac2/Itgb1/Dleu2/Klk8/Eif2ak4/Ryk/Mib1/Actr3",48
"286","Upregulated","BP","GO:0010950","positive regulation of endopeptidase activity","27/2120","160/23328",0.00122762312927972,0.0249087308363994,0.0209287829768998,"Fas/Fyn/Wnt3a/Apaf1/Wdr35/Atp2a3/Casp2/Ift57/Malt1/Efna1/Jak2/Perp/Pdcd5/Rock2/Mtch2/Aim2/Bbc3/Pawr/Eif2ak3/Syk/Pidd1/Mapk9/Lgmn/Bid/Gramd4/Map3k5/Akirin2",27
"287","Upregulated","BP","GO:0007411","axon guidance","38/2120","251/23328",0.00124768191548414,0.0252275197057646,0.0211966353659362,"Sema3f/Bmp7/Lamc2/Slit1/Wnt3a/Ablim1/Dscaml1/Lrp1/Robo3/Sema4g/Ephb3/Plxnb2/Etv4/Sema5a/Lama1/Vegfa/Mapk8ip3/Lama5/Lhx2/Epha10/Sema6c/Chn1/Dvl1/Flot1/Efna1/Plxnd1/Cntn2/Lamb2/Agrn/Sema5b/Usp33/Sema4f/Nrp2/Ank3/Plxna1/Apbb2/Smad4/Ryk",38
"288","Upregulated","BP","GO:0051235","maintenance of location","46/2120","320/23328",0.00126110190122025,0.0254103275443789,0.0213502339417113,"Plcg1/Ddit3/Kdelr3/Jph2/Itpr1/Nfkbia/Tpcn2/Dzip1/Tmem38a/Hap1/Hexb/Hexa/Slc8b1/Sorl1/Vps13c/Tmem38b/Pkd1/Glp1r/Vps13d/B4galnt1/Mcoln1/Adcy6/Ciz1/Itgav/Ryr1/Plin2/Prkce/Htt/Abhd5/Grik5/Ubash3b/Dgat1/Sun1/Stat5b/Bbc3/Bbs4/Ryr2/Slc30a3/Abcg1/P2rx7/Ank3/Insig1/Plin3/Uvrag/Gaa/Tapt1",46
"289","Upregulated","BP","GO:0051348","negative regulation of transferase activity","39/2120","260/23328",0.00129423827772578,0.0259436501530057,0.021798341603476,"Rgs14/Cdkn1b/Bmp7/Camk2n1/Gadd45b/Mad2l2/Cd300a/Cers1/Rb1/Trp73/Dusp26/Gprc5a/Pkn1/Ptprb/Dusp2/Srcin1/Sorl1/Prkcd/Inca1/Nf1/Rtraf/Dvl1/Pif1/Eif4a2/Igf1r/Ubash3b/Pik3ip1/Smyd3/Casp3/Inpp5k/Prkar1b/Gadd45g/Prpsap1/Tsg101/Nprl2/Cdkn1a/Rps7/Cdk5rap1/Dnajc3",39
"290","Upregulated","BP","GO:0022406","membrane docking","17/2120","84/23328",0.00129651189804785,0.0259436501530057,0.021798341603476,"Unc13a/Stx7/Exoc4/Vamp2/Unc13b/Rab3a/Esyt3/Stxbp3/Vps33b/Cln3/Atg14/Camk2a/Rab12/Pacs2/Cep83/Stxbp2/Exoc6b",17
"291","Upregulated","BP","GO:0032365","intracellular lipid transport","9/2120","31/23328",0.00131913687437532,0.0262513667885614,0.0220568908939326,"Serac1/Ldlrap1/Abcd4/Arv1/Abcg1/Abca2/Osbp/Osbpl2/Npc2",9
"292","Upregulated","BP","GO:1905818","regulation of chromosome separation","14/2120","63/23328",0.00132093729144579,0.0262513667885614,0.0220568908939326,"Rb1/Mapk15/Pttg1/Pcid2/Cit/Nek6/Cdc16/Ttk/Bub1/Csnk2a2/Cep192/Lcmt1/Bub1b/Dync1li1",14
"293","Upregulated","BP","GO:0006302","double-strand break repair","36/2120","235/23328",0.00133573584472267,0.0263648813160736,0.0221522679296648,"Wdr48/Polb/Mad2l2/Esco2/Marf1/Mms19/Rad51b/Kmt5c/Eya1/Exd2/Paxx/Cdc7/Rad54b/Zfyve26/Smc5/Rad51ap1/Dmc1/Fbh1/Wrn/Blm/Sem1/Foxm1/Xrcc5/Ddx11/Prkdc/Tdp1/Ercc8/Wdr70/Aplf/Smarcal1/Smchd1/Uvrag/Mms22l/Ppp4r2/Xrcc1/Rfwd3",36
"294","Upregulated","BP","GO:0010632","regulation of epithelial cell migration","36/2120","235/23328",0.00133573584472267,0.0263648813160736,0.0221522679296648,"Plcg1/Hdac7/Rgcc/Anxa3/Ctsh/Rras/Adamts9/Adgra2/Adgrb1/Vash1/Sema5a/Vegfa/Adam9/Nf1/Acvrl1/Efna1/Card10/Sparc/Pdcd10/Prkce/Macf1/Dock1/Calr/Epb41l4b/Rock2/Hdac5/Rab11a/Plk2/Sash1/Krit1/Map2k5/Lgmn/Bcas3/Epb41l5/Gpi1/Map2k3",36
"295","Upregulated","BP","GO:0097485","neuron projection guidance","38/2120","252/23328",0.00134336787184707,0.0264256398655205,0.022203318402839,"Sema3f/Bmp7/Lamc2/Slit1/Wnt3a/Ablim1/Dscaml1/Lrp1/Robo3/Sema4g/Ephb3/Plxnb2/Etv4/Sema5a/Lama1/Vegfa/Mapk8ip3/Lama5/Lhx2/Epha10/Sema6c/Chn1/Dvl1/Flot1/Efna1/Plxnd1/Cntn2/Lamb2/Agrn/Sema5b/Usp33/Sema4f/Nrp2/Ank3/Plxna1/Apbb2/Smad4/Ryk",38
"296","Upregulated","BP","GO:0032271","regulation of protein polymerization","35/2120","227/23328",0.00137869345972543,0.0270289126580632,0.0227101995215086,"Whamm/Cdkn1b/Ssh3/Carmil2/Mapre3/Vill/Ppp1r9a/Prkcd/Ap1ar/Capg/Fhod3/Arpin/Psrc1/Arpc2/Rictor/Bin1/Prkce/Eml2/Fer/Wasl/Bbs4/Kank3/Fchsd2/Clip1/Iqgap2/Eps8/Capza2/Sptan1/Capza1/Dlg1/Myo1c/Actr3/Icam1/Capzb/Dctn1",35
"297","Upregulated","BP","GO:0006260","DNA replication","37/2120","244/23328",0.00139251355026578,0.0272079331050247,0.0228606158597594,"Primpol/Polk/Polb/Orc1/Pold4/Esco2/Nfia/Ctc1/Mapk15/Kctd13/Orc2/Exd2/Pole2/Top1mt/Cdc7/Egfr/Polg2/Pif1/Ciz1/Fbh1/Tk2/Poli/Wrn/Orc4/Thoc1/Blm/Zgrf1/Senp2/Ddx11/Rbms1/Rnaseh1/Ilkap/Nfic/Smarcal1/Mms22l/Atad5/Rfwd3",37
"298","Upregulated","BP","GO:0031929","TOR signaling","22/2120","122/23328",0.00139796645869334,0.0272228166436156,0.0228731212881227,"Pip4p1/Gas6/Flcn/Tsc1/Ubr2/Gpr137c/Dgkq/Rictor/Rhebl1/Prkaa1/Syap1/Mtm1/Fam83d/Fnip1/Prkaa2/Bmt2/Nprl2/Arntl/Tbck/Wdr59/Araf/Smg1",22
"299","Upregulated","BP","GO:0031647","regulation of protein stability","42/2120","287/23328",0.00141390095612706,0.02744102758664,0.0230564662164428,"Fbxl3/Ift46/Ifi30/Ctsh/Mdm2/Tert/Tmem25/Tnip2/Nr1d1/Lamp2/Tsc1/Usp28/Prkra/Tesc/Nedd4l/Atp1b1/Dvl1/Flot1/Efna1/Pdcd10/Atp1b2/Isoc2a/Otud3/Calr/Rassf1/Htt/Qrsl1/Flot2/Hps4/Casp3/Usp33/Senp2/Prkdc/Lamp1/Lss/Apbb2/Cd81/Ctsa/Ddrgk1/Clu/Rps7/Naa16",42
"300","Upregulated","BP","GO:0051304","chromosome separation","18/2120","92/23328",0.00142510838072056,0.0274747638980779,0.0230848120982607,"Rb1/Mapk15/Msh4/Pttg1/Pcid2/Cit/Nek6/Dis3l2/Cdc16/Ttk/Bub1/Csnk2a2/Cep192/Lcmt1/Bub1b/Ncaph/Ncapd2/Dync1li1",18
"301","Upregulated","BP","GO:0090630","activation of GTPase activity","18/2120","92/23328",0.00142510838072056,0.0274747638980779,0.0230848120982607,"Tbc1d8/Arhgef10/Grtp1/Tsc1/Tbc1d2/Gmip/Rabgap1l/Arhgap45/Arhgef15/Tbc1d2b/Tbc1d15/Sgsm3/Bcas3/Tbc1d17/Ect2/Tbck/Abr/Tbc1d22a",18
"302","Upregulated","BP","GO:0008203","cholesterol metabolic process","23/2120","130/23328",0.00143696527475585,0.0275204933643834,0.0231232348538095,"Pip4p1/Lrp1/Ldlrap1/Fdft1/Fdxr/Fdps/Apoc1/Msmo1/Dgkq/Prkaa1/Tm7sf2/Arv1/Abcg1/Abca2/Prkaa2/Cyb5r3/Lpcat3/Lss/Pmvk/Insig1/Acadl/Mbtps1/Npc2",23
"303","Upregulated","BP","GO:0042177","negative regulation of protein catabolic process","23/2120","130/23328",0.00143696527475585,0.0275204933643834,0.0231232348538095,"Azin2/Fyn/Trim40/Mad2l2/Mdm4/Derl3/Styx/Grin2c/Lrig2/Serpine2/Adgrb1/Ric1/Egfr/Dedd/Efna1/Laptm4b/Mtm1/Csnk2a2/Ogt/Ctsa/Ddrgk1/Smad4/Rps7",23
"304","Upregulated","BP","GO:0006639","acylglycerol metabolic process","24/2120","138/23328",0.00146360940049587,0.0278469683641886,0.023397545273846,"Apobec1/Lpin1/Dgka/Agpat5/Dgke/Sorl1/Slc27a5/Apoc1/Pnpla3/Dgki/Slc27a1/Dgkq/Dgkh/Dgkz/Atg14/Acsl6/Liph/Abhd5/Pank2/Dgat1/Cpt1a/Insig1/Abhd12/Abhd2",24
"305","Upregulated","BP","GO:0048675","axon extension","24/2120","138/23328",0.00146360940049587,0.0278469683641886,0.023397545273846,"Sema3f/Slit1/Wnt3a/Lrp1/Sema4g/Sema5a/Vegfa/Lhx2/Sema6c/Tnfrsf12a/Spg11/Dvl1/Fn1/Rufy3/Lamb2/Sema5b/Rab11a/Dnm2/Sema4f/Nrp2/Itgb1/Golga4/Ryk/Actr3",24
"306","Upregulated","BP","GO:0072698","protein localization to microtubule cytoskeleton","13/2120","57/23328",0.00150885378450076,0.0285207769102863,0.0239636918560175,"Mapre3/Cep250/Cep131/Spag5/Dvl1/Pibf1/Htt/Bbs4/Ttk/Fam83d/Cep83/Cep192/4933427D14Rik",13
"307","Upregulated","BP","GO:1901607","alpha-amino acid biosynthetic process","13/2120","57/23328",0.00150885378450076,0.0285207769102863,0.0239636918560175,"Cbs/Sdsl/Got1l1/Cth/Cln3/Ass1/Plod2/Mthfd1/Asns/Gls2/Got1/Plod3/Glud1",13
"308","Upregulated","BP","GO:0032006","regulation of TOR signaling","19/2120","100/23328",0.00153236573760744,0.0288711635562857,0.0242580932898075,"Pip4p1/Gas6/Flcn/Tsc1/Ubr2/Gpr137c/Dgkq/Rictor/Prkaa1/Mtm1/Fam83d/Fnip1/Prkaa2/Bmt2/Nprl2/Arntl/Tbck/Wdr59/Araf",19
"309","Upregulated","BP","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","11/2120","44/23328",0.00155303784959885,0.0291659502952172,0.0245057786385347,"Kdelr3/Ergic2/Bnip1/Atp9a/Ergic1/Htt/Rab6b/Gbf1/Uvrag/Ergic3/Cope",11
"310","Upregulated","BP","GO:0009165","nucleotide biosynthetic process","32/2120","204/23328",0.00162532201349066,0.0304249794976978,0.0255636385958871,"Mpc1/Pdk4/Adssl1/Ido1/Npr2/Gucy2e/Ldhd/Pank4/Nppb/Gcdh/Aspdh/Dguok/Flcn/Acss1/Pdk2/Nmnat2/Adcy6/Idh2/Npr1/Taz/Acsl6/Pank2/Slc25a13/Nmrk1/Nme4/Mthfd1/Prpsap1/Nadsyn1/Acat1/Bcl2l1/Ppcdc/Ak1",32
"311","Upregulated","BP","GO:0031333","negative regulation of protein-containing complex assembly","25/2120","147/23328",0.00163171782946683,0.0304464905607589,0.0255817125946535,"Akain1/Ssh3/Carmil2/Vill/Lamp2/Birc2/Sorl1/Prkcd/Capg/Fhod3/Arpc2/Tmc8/Eml2/Bbs4/Kank3/Pex5/Eps8/Raf1/Crbn/Capza2/Sptan1/Clu/Capza1/Lcmt1/Capzb",25
"312","Upregulated","BP","GO:1901379","regulation of potassium ion transmembrane transport","17/2120","86/23328",0.00169806503341924,0.0315663962885045,0.0265226783983517,"Rapgef3/Kcnc1/Vamp2/Kcnab1/Kcnip2/Akap7/Nedd4l/Atp1b1/Bin1/Atp1b2/Amigo1/Agrn/Klhl24/Dnm2/Ank3/Itgb1/Dlg1",17
"313","Upregulated","BP","GO:0051489","regulation of filopodium assembly","12/2120","51/23328",0.0017026162395833,0.0315663962885045,0.0265226783983517,"Arap1/Ppp1r9a/Fxr1/Prkcd/Arpc2/Cln3/Palm/Agrn/Wasl/Bcas3/Actr3/Capzb",12
"314","Upregulated","BP","GO:0008361","regulation of cell size","33/2120","213/23328",0.00171244323477825,0.0315872003831746,0.026540158389012,"Rapgef3/Slc12a4/Sema3f/Slit1/Wnt3a/Lrp1/Fstl4/Slc6a12/Trp73/Slc12a8/Rap1gap2/Sema4g/Kcnma1/Sema5a/Vegfa/Slc12a7/Tsc1/Sema6c/Tnfrsf12a/Iqgap3/Fn1/Cln3/Rufy3/Sema5b/Rab11a/Dnm2/Sema4f/Ist1/P2rx7/Ogt/Golga4/Ryk/Actr3",33
"315","Upregulated","BP","GO:0009991","response to extracellular stimulus","52/2120","378/23328",0.00171462487001551,0.0315872003831746,0.026540158389012,"Fas/Fos/Pdk4/Bglap3/Ddit3/Prkag1/Becn1/Pik3c2b/Bhlha15/Gas6/Cbs/Lamp2/Wipi1/Rasgrp4/Cd68/Flcn/Gsdmd/Arsa/Sorl1/Tsc1/Appl2/Pnpla3/Pdk2/Bckdhb/Bbs2/Slc38a3/Usf2/Prkaa1/Nuak2/Atg14/Atg4b/Axl/Wrn/Xpr1/Sipa1/Bbs4/Usp33/Eif2ak3/Vps41/Fnip1/P2rx7/Asns/Prkaa2/Bcas3/Bmt2/Oma1/Map3k5/Eif2ak4/Nprl2/Aacs/Cdkn1a/Wdr59",52
"316","Upregulated","BP","GO:0009062","fatty acid catabolic process","19/2120","101/23328",0.00172973949139957,0.0317648046474421,0.0266893848239934,"Aig1/Acaa1b/Lpin1/Acox3/Gcdh/Slc25a17/Pex7/Echs1/Acaa2/Abcd4/Cpt1a/Auh/Pex5/Acat1/Acads/Acadl/Hsd17b4/Etfa/Abhd2",19
"317","Upregulated","BP","GO:0010807","regulation of synaptic vesicle priming","5/2120","11/23328",0.00178470965872721,0.0326643155258601,0.027445170740322,"Unc13a/Unc13b/Rab3a/Napb/Stxbp5",5
"318","Upregulated","BP","GO:0006638","neutral lipid metabolic process","24/2120","140/23328",0.00178997972380209,0.0326643155258601,0.027445170740322,"Apobec1/Lpin1/Dgka/Agpat5/Dgke/Sorl1/Slc27a5/Apoc1/Pnpla3/Dgki/Slc27a1/Dgkq/Dgkh/Dgkz/Atg14/Acsl6/Liph/Abhd5/Pank2/Dgat1/Cpt1a/Insig1/Abhd12/Abhd2",24
"319","Upregulated","BP","GO:0051028","mRNA transport","20/2120","109/23328",0.00181684749315828,0.033050677124757,0.0277697990044849,"Akap8l/Pcid2/Ndc1/Arc/Aaas/Ddx19b/Sarnp/Htt/Thoc1/Rae1/Igf2bp3/Sem1/Senp2/Ddx19a/Zc3h3/Myo1c/Ythdc1/Hnrnpa3/Nup210/Tnks",20
"320","Upregulated","BP","GO:0061640","cytoskeleton-dependent cytokinesis","18/2120","94/23328",0.00183656361124793,0.0333049332377242,0.0279834297608567,"Efhc1/Cep55/Ckap2/Rtkn/Cit/Zfyve26/Anln/Klhdc8b/Cenpa/Kif23/Rock2/Bbs4/Ist1/Ank3/Jtb/Ect2/Actr3/Racgap1",18
"321","Upregulated","BP","GO:1902004","positive regulation of amyloid-beta formation","7/2120","21/23328",0.00187669683074867,0.0339267031427868,0.0285058525005013,"Csnk1e/Efna1/Rock2/Casp3/Abcg1/Abca2/Clu",7
"322","Upregulated","BP","GO:0006612","protein targeting to membrane","21/2120","117/23328",0.00188292032483507,0.0339334988975712,0.0285115624211705,"Stom/Fyn/Golga7b/Exoc4/Pex3/C2cd5/Zdhhc1/Vps37d/Arpc2/Macf1/Pard3/Sec61a2/Inpp5k/Zdhhc24/Pex5/Zdhhc18/Ank3/Ogt/Tram2/Myo1c/Actr3",21
"323","Upregulated","BP","GO:0001933","negative regulation of protein phosphorylation","57/2120","425/23328",0.00191962928799849,0.0344879528119356,0.0289774250024735,"Rgs14/Cdkn1b/Bmp7/Camk2n1/Per1/Gadd45b/Cd300a/Rb1/Cd109/Trp73/Dusp26/Gprc5a/Cadm4/Pkn1/Ptprb/Cyld/Dusp2/Flcn/Zmynd11/Srcin1/Sorl1/Prkcd/Inca1/Nf1/Ndrg2/Sfrp4/Rtraf/Dvl1/Dgkq/Efna1/Pibf1/Pard3/Atg14/Lemd2/Igf1r/Mlxipl/Snx25/Eng/Ubash3b/Smyd3/Casp3/Inpp5k/Prkar1b/Gadd45g/Ranbp9/Foxm1/Itch/Prkdc/P2rx7/Tsg101/Ogt/Ptpn13/Smad4/Dlg1/Cdkn1a/Cdk5rap1/Dnajc3",57
"324","Upregulated","BP","GO:0034103","regulation of tissue remodeling","17/2120","87/23328",0.00193515554625152,0.0346595914657333,0.0291216390196136,"Pdk4/Adam8/Gpnmb/Inpp5d/Vegfa/Nf1/Egfr/Itgav/Ltbp3/Gata4/Rock2/Cd38/Ubash3b/Syk/P2rx7/Idua/Abr",17
"325","Upregulated","BP","GO:0009152","purine ribonucleotide biosynthetic process","24/2120","141/23328",0.00197523949719478,0.0352686609299117,0.0296333906105465,"Mpc1/Pdk4/Adssl1/Npr2/Gucy2e/Ldhd/Pank4/Nppb/Gcdh/Dguok/Flcn/Acss1/Pdk2/Adcy6/Npr1/Taz/Acsl6/Pank2/Slc25a13/Nme4/Acat1/Bcl2l1/Ppcdc/Ak1",24
"326","Upregulated","BP","GO:0031000","response to caffeine","6/2120","16/23328",0.00200989631547365,0.035556649801452,0.0298753642635525,"Tmem38a/Tmem38b/Ryr1/Prkaa1/Ryr2/Prkaa2",6
"327","Upregulated","BP","GO:0035337","fatty-acyl-CoA metabolic process","6/2120","16/23328",0.00200989631547365,0.035556649801452,0.0298753642635525,"Gcdh/Acsl6/Dgat1/Acat1/Hsd17b4/Acsl3",6
"328","Upregulated","BP","GO:0097284","hepatocyte apoptotic process","6/2120","16/23328",0.00200989631547365,0.035556649801452,0.0298753642635525,"Fas/Rb1/Igf1r/Mtch2/Bid/Bcl2l1",6
"329","Upregulated","BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","16/2120","80/23328",0.00201973619720988,0.035556649801452,0.0298753642635525,"Rgcc/Cdkn1b/Camk2n1/Ccng2/Ccna1/Mapre3/Pkd1/Inca1/Egfr/Psrc1/Ccnl1/Blm/Casp3/Ccnb2/Cdkn1a/Cdk5rap1",16
"330","Upregulated","BP","GO:0019216","regulation of lipid metabolic process","50/2120","363/23328",0.00202200489996194,0.035556649801452,0.0298753642635525,"Rbl2/Pdk4/Fgfr4/Apobec1/Sirt4/Rb1/Nr1d1/Fdps/Wdr91/Kcnma1/Sorl1/Appl2/Apoc1/Pdk2/Prkcd/Slc27a1/Golm1/Asah1/Dgkq/Pibf1/Taz/Prkce/Dgkz/Clcn2/Prkaa1/Atg14/Zbtb20/Igf1r/Abhd5/Mlxipl/Pank2/Dgat1/Pik3ip1/Cpt1a/Stat5b/Bbs4/Vav2/Arv1/Abcg1/Eif2ak3/Abca2/Capn2/Prkaa2/Mapk9/Lpcat3/Insig1/Cd81/Acadl/Acsl3/Atp1a1",50
"331","Upregulated","BP","GO:0035967","cellular response to topologically incorrect protein","20/2120","110/23328",0.00203475471084402,0.0355677476968808,0.0298846889235064,"Hspa1a/Hspa1b/Ddit3/Crebrf/Uggt2/Derl3/Bhlha15/Tm7sf3/Ufl1/Ufd1/Herpud1/Calr/Ankzf1/Tmtc4/Eif2ak3/Eif2ak4/Ddrgk1/Pdia6/Dnajc3/Amfr",20
"332","Upregulated","BP","GO:0006631","fatty acid metabolic process","55/2120","408/23328",0.00203489440554273,0.0355677476968808,0.0298846889235064,"Pdk4/Aig1/Prkag1/Acaa1b/Lpin1/Cpt1c/Acox3/Sirt4/Gcdh/Aasdh/Slc25a17/Ephx1/Acss1/Slc27a5/Appl2/Pex7/Pnpla3/Pdk2/Slc27a1/Tecr/Echs1/Acaa2/Abcd4/Ptges/Acsf2/Pibf1/Elovl7/Sgpl1/Plp1/Prkaa1/Acsl6/Liph/Abhd5/Mlxipl/Pank2/Dgat1/Cpt1a/Auh/Eif2ak3/Pex5/Gnpat/Prkaa2/Elovl1/Cryl1/Mapk9/Acad9/Insig1/Acat1/Aacs/Acads/Acadl/Hsd17b4/Etfa/Acsl3/Abhd2",55
"333","Upregulated","BP","GO:0035082","axoneme assembly","15/2120","73/23328",0.00208275337727388,0.0362949484934545,0.030495696676253,"Dnaaf3/Ccdc63/Ift46/Ttc25/Rsph6a/Dnaic1/Cfap44/Cfap69/Cep131/Dnah17/Bbs2/Ttll5/Wdr78/Hydin/Rsph1",15
"334","Upregulated","BP","GO:0007528","neuromuscular junction development","13/2120","59/23328",0.00210290817784757,0.0363794348075374,0.0305666836624456,"Unc13a/Ppfibp2/Unc13b/Utrn/Kalrn/Cacna2d2/Dvl1/Ppfibp1/Lamb2/Agrn/Tmeff1/Lrp4/Dctn1",13
"335","Upregulated","BP","GO:0010659","cardiac muscle cell apoptotic process","13/2120","59/23328",0.00210290817784757,0.0363794348075374,0.0305666836624456,"Rapgef3/Sirt4/Apaf1/Ltk/Nupr1/Gata6/Jak2/Bnip3/Gata4/Camk2a/Capn2/Map3k5/Smad4",13
