"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"131","Upregulated","BP","GO:0052548","regulation of endopeptidase activity","26/796","346/23328",0.000157529368693608,0.00587067464093277,0.00482271510423982,"Perp/Hspa1b/Plaur/Wnt3a/Fas/Bbc3/Mdm2/Atp13a2/Fyn/Sfn/Cdh1/Cryab/Pidd1/Herpud1/Nr4a1/Psma3/Pcid2/Pmaip1/Sh3rf1/Arl6ip5/Wdr35/Epha4/Bid/Map3k5/Ngfr/Htra2",26
"132","Upregulated","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","12/796","101/23328",0.000169300099872009,0.00623146789478945,0.00511910405121883,"Tnfaip3/Bmp4/Lmna/Lgals3/Fyn/Bcl2l1/Icam1/Raf1/Sh3rf1/Hmox1/Prdx2/Gclm",12
"133","Upregulated","BP","GO:1902105","regulation of leukocyte differentiation","24/796","309/23328",0.0001697634637458,0.00623146789478945,0.00511910405121883,"Fos/Jak3/Zc3h12a/Bmp4/Carmil2/Adam8/Pou4f2/Fas/Tgfb1/Il34/Cyp26b1/Tmem178/Rb1/Pcid2/Zap70/Sh3rf1/Cyld/Prdx2/Mitf/Bmi1/Trib1/Jun/Cbfb/Zfp36l2",24
"134","Upregulated","BP","GO:0051222","positive regulation of protein transport","26/796","348/23328",0.000172618192848254,0.00627123618526943,0.00515177340302217,"Rapgef3/Zc3h12a/Slc35d3/Tgfb1/Rgcc/Bbc3/Mdm2/Atp13a2/Fyn/Sfn/Cdh1/Glrx/Prkce/Tm7sf3/Tnfrsf1a/Camk1/Pmaip1/Lrp1/Adam9/Prkcd/Myo1c/C2cd5/Prkaca/Glud1/Arhgef5/Nutf2",26
"135","Upregulated","BP","GO:0017038","protein import","19/796","217/23328",0.000174500480036543,0.00627123618526943,0.00515177340302217,"Zc3h12a/Bmp4/Lmna/Ei24/Cdkn1a/Tgfb1/Nfkbia/Cdh1/Tnfrsf1a/Tnpo2/Pex26/Prkcd/Pex3/Tomm20/Mbtps1/Ipo8/Phb2/Arhgef5/Nutf2",19
"136","Upregulated","BP","GO:0031334","positive regulation of protein-containing complex assembly","20/796","235/23328",0.000174700557393823,0.00627123618526943,0.00515177340302217,"Cdkn1b/Carmil2/Fas/Lcp1/Tgfb1/Bbc3/Lgals3/Arpin/Abca1/Whamm/Prkce/Icam1/Ap1ar/Dctn1/Rhoc/Myo1c/Baiap2/Bid/Vasp/Arhgef5",20
"137","Upregulated","BP","GO:0071901","negative regulation of protein serine/threonine kinase activity","13/796","117/23328",0.000182029019921273,0.00648661076828945,0.00532870200461045,"Tnfaip3/Dusp2/Rgs14/Cdkn1b/Bmp4/Cdkn1a/Rb1/Casp3/Trp73/Nr2f2/Prkcd/Dusp4/Dusp5",13
"138","Upregulated","BP","GO:0035909","aorta morphogenesis","7/796","36/23328",0.000184408281639839,0.00652377703598328,0.00535923381424703,"Hey2/Acvrl1/Hes1/Lrp1/Adamts9/Fkbp10/Foxh1",7
"139","Upregulated","BP","GO:0010634","positive regulation of epithelial cell migration","15/796","150/23328",0.00019659133380477,0.00680751883703418,0.00559232557172432,"Fgfbp1/Anxa3/Zc3h12a/Bmp4/Tgfb1/Plcg1/Plk2/Calr/Hbegf/Hdac7/Prkce/Bcar1/Adam9/Hmox1/Jun",15
"140","Upregulated","BP","GO:0051258","protein polymerization","23/796","293/23328",0.000197236115765783,0.00680751883703418,0.00559232557172432,"Esam/Cdkn1b/Capg/Carmil2/Arpin/Micall2/Kank3/Pstpip1/Tmsb10/Whamm/Prkce/Tmsb4x/Icam1/Ap1ar/Sptan1/Ppp1r9a/Eps8/Prkcd/Dctn1/Myo1c/Arhgap18/Baiap2/Vasp",23
"141","Upregulated","BP","GO:0003299","muscle hypertrophy in response to stress","6/796","26/23328",0.000198621492307577,0.00680751883703418,0.00559232557172432,"Nppb/Gata6/Lmna/Hey2/Klf15/Ezh2",6
"142","Upregulated","BP","GO:0014898","cardiac muscle hypertrophy in response to stress","6/796","26/23328",0.000198621492307577,0.00680751883703418,0.00559232557172432,"Nppb/Gata6/Lmna/Hey2/Klf15/Ezh2",6
"143","Upregulated","BP","GO:0035914","skeletal muscle cell differentiation","11/796","88/23328",0.000199400899978674,0.00680751883703418,0.00559232557172432,"Fos/Egr1/Wnt3a/Cited2/Egr2/Cyp26b1/Rb1/Btg2/Nr4a1/Sap30/Klf5",11
"144","Upregulated","BP","GO:0055024","regulation of cardiac muscle tissue development","12/796","103/23328",0.000204126909277566,0.00692046924370191,0.00568511348207255,"Wnt3a/Bmp4/Gata6/Cited2/Tgfb1/Hey2/Meis1/Vgll4/Jph2/Trp73/Tbx20/Hdac2",12
"145","Upregulated","BP","GO:0072659","protein localization to plasma membrane","23/796","295/23328",0.000217722278650706,0.00733048389222583,0.00602193743491244,"Wnt3a/Ldlrap1/Tmem150a/Bbs2/Tgfb1/Vamp5/Lgals3/Bcl2l1/Cdh1/Itgb1/Tnfrsf1a/Camk2a/Map7/Atp1b1/Grasp/Lrp1/Anxa2/Lama5/Stx7/Tspan14/C2cd5/Slmap/S100a10",23
"146","Upregulated","BP","GO:0051017","actin filament bundle assembly","16/796","169/23328",0.000230016099265524,0.00763903807220604,0.00627541237523557,"Rapgef3/Lcp1/Rgcc/Sdc4/Sorbs3/Kank3/Marcks/Id1/Ppp1r9a/Arap1/Eps8/Rhoc/Baiap2/Zyx/S100a10/Arhgef5",16
"147","Upregulated","BP","GO:0051170","import into nucleus","16/796","169/23328",0.000230016099265524,0.00763903807220604,0.00627541237523557,"Zc3h12a/Bmp4/Lmna/Ei24/Cdkn1a/Tgfb1/Prkag1/Nfkbia/Cdh1/Tnfrsf1a/Tnpo2/Prkcd/Mbtps1/Ipo8/Phb2/Nutf2",16
"148","Upregulated","BP","GO:0045785","positive regulation of cell adhesion","30/796","435/23328",0.000231848461591832,0.00764786614521166,0.00628266457087398,"Jak3/Plaur/Wnt3a/Carmil2/Adam8/Cited2/Tgfb1/Ilk/Calr/Tbx18/Sdc4/Cdh1/Itgb1/Plekha2/Prkce/Nfat5/Icam1/Zap70/Hes1/Ccdc88b/Il27ra/Adam9/Dysf/Utrn/Cyld/Nid1/Dhps/Bmi1/S100a10/Cbfb",30
"149","Upregulated","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","4/796","10/23328",0.000239682586810995,0.00785322408598172,0.00645136457612073,"Rbm38/Cdkn1a/Mdm2/Pidd1",4
"150","Upregulated","BP","GO:0014887","cardiac muscle adaptation","6/796","27/23328",0.000248047945577559,0.00807313380206429,0.0066320187554421,"Nppb/Gata6/Lmna/Hey2/Klf15/Ezh2",6
"151","Upregulated","BP","GO:0022612","gland morphogenesis","15/796","154/23328",0.000262403837445997,0.00848381148616793,0.00696938738702857,"Etv4/Tnfaip3/Wnt3a/Mst1/Bmp4/Tgfb1/Cdh1/Mmp2/Plxna1/Tet2/Lama5/Pdgfa/Itpr1/Phb2/Nfib",15
"152","Upregulated","BP","GO:0051495","positive regulation of cytoskeleton organization","19/796","225/23328",0.000277534386670247,0.00891396628765886,0.0073227563241942,"Rapgef3/Cdkn1b/Carmil2/Rgcc/Arpin/Sdc4/Sorbs3/Whamm/Prkce/Icam1/Ap1ar/Id1/Dctn1/Rhoc/Myo1c/Baiap2/Vasp/S100a10/Arhgef5",19
"153","Upregulated","BP","GO:0061572","actin filament bundle organization","16/796","172/23328",0.00028104908135532,0.00896785369396519,0.00736702442355535,"Rapgef3/Lcp1/Rgcc/Sdc4/Sorbs3/Kank3/Marcks/Id1/Ppp1r9a/Arap1/Eps8/Rhoc/Baiap2/Zyx/S100a10/Arhgef5",16
"154","Upregulated","BP","GO:1901343","negative regulation of vasculature development","14/796","139/23328",0.00029478522331118,0.00926597920834415,0.00761193229344988,"Bmp4/Col4a2/Vash1/Cd59a/Rgcc/Plk2/E2f2/Foxj2/Adgrb1/Adamts9/Gpr4/Ngfr/Shc1/Klf5",14
"155","Upregulated","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","18/796","208/23328",0.000295414734514781,0.00926597920834415,0.00761193229344988,"Fos/Col4a2/Cited2/Tgfb1/Fyn/Cdkn2b/Bmp8a/Acvrl1/Adam9/Ltbp4/Gipc1/Glg1/Peg10/Zyx/Jun/Zfp36l2/Ptprk/Foxh1",18
"156","Upregulated","BP","GO:0045685","regulation of glial cell differentiation","11/796","92/23328",0.000296086185272775,0.00926597920834415,0.00761193229344988,"Bmp4/Nkx6-2/Egr2/Tgfb1/Drd3/Il34/Trp73/Hes1/Epha4/Dab1/Hdac2",11
"157","Upregulated","BP","GO:0071480","cellular response to gamma radiation","6/796","28/23328",0.000306651068381762,0.00936570035994888,0.00769385247017081,"Egr1/Cdkn1a/Mdm2/Bcl2l1/Cryab/Ddias",6
"158","Upregulated","BP","GO:0060043","regulation of cardiac muscle cell proliferation","8/796","51/23328",0.000307982865232588,0.00936570035994888,0.00769385247017081,"Gata6/Cited2/Hey2/Meis1/Vgll4/Trp73/Tbx20/Hdac2",8
"159","Upregulated","BP","GO:0060428","lung epithelium development","8/796","51/23328",0.000307982865232588,0.00936570035994888,0.00769385247017081,"Wnt7b/Fgfr4/Bmp4/Gata6/Spdef/Foxp4/Tmem38b/Nfib",8
"160","Upregulated","BP","GO:0033673","negative regulation of kinase activity","19/796","227/23328",0.000310390098291397,0.00936570035994888,0.00769385247017081,"Tnfaip3/Dusp2/Gprc5a/Rgs14/Cdkn1b/Bmp4/Gadd45b/Cdkn1a/Ilk/Rb1/Casp3/Ptprb/Pkn1/Trp73/Nr2f2/Prkcd/Dusp4/Trib1/Dusp5",19
"161","Upregulated","BP","GO:0030513","positive regulation of BMP signaling pathway","7/796","39/23328",0.000310903260082441,0.00936570035994888,0.00769385247017081,"Bmp4/Gata6/Zfp423/Ilk/Acvrl1/Hes1/Fkbp8",7
"162","Upregulated","BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","7/796","39/23328",0.000310903260082441,0.00936570035994888,0.00769385247017081,"Bbc3/Acaa2/Camk2a/Pmaip1/Bloc1s2/Siva1/Bid",7
"163","Upregulated","BP","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","10/796","78/23328",0.000312701589240407,0.00936570035994888,0.00769385247017081,"Perp/Pou4f2/Cdkn1a/Phlda3/Bbc3/Mdm2/E2f2/Trp73/Zfp385a/Pmaip1",10
"164","Upregulated","BP","GO:0045446","endothelial cell differentiation","12/796","108/23328",0.000318878626998193,0.00943494216366775,0.00775073409163072,"Rapgef3/Wnt7b/Robo4/Bmp4/Hey2/Btg1/Tnfrsf1a/Foxj2/Acvrl1/Nr2f2/Icam1/Id1",12
"165","Upregulated","BP","GO:0048661","positive regulation of smooth muscle cell proliferation","12/796","108/23328",0.000318878626998193,0.00943494216366775,0.00775073409163072,"Egr1/Bmp4/Ldlrap1/Mdm2/Hbegf/Mmp2/Orc1/Foxj2/Hmox1/Map3k5/Jun/Shc1",12
"166","Upregulated","BP","GO:0050866","negative regulation of cell activation","18/796","210/23328",0.000331908331628777,0.00973956663890934,0.00800098080903956,"Tnfaip3/Jak3/Zc3h12a/Bmp4/Fas/Tgfb1/Lgals3/Sdc4/Cd37/Casp3/Pkn1/Pdgfa/Hmox1/Prkcd/Cyld/Cd9/Prdx2/Cbfb",18
"167","Upregulated","BP","GO:1990778","protein localization to cell periphery","26/796","363/23328",0.000333164200880348,0.00973956663890934,0.00800098080903956,"Wnt3a/Ldlrap1/Tmem150a/Bbs2/Tgfb1/Vamp5/Lgals3/Bcl2l1/Cdh1/Itgb1/Gpc6/Tnfrsf1a/Camk2a/Map7/Atp1b1/Misp/Grasp/Lrp1/Anxa2/Lama5/Stx7/Tspan14/C2cd5/Slmap/Epb41l2/S100a10",26
"168","Upregulated","BP","GO:1903706","regulation of hemopoiesis","29/796","424/23328",0.000335511332140255,0.0097497995446948,0.00800938706425045,"Fos/Jak3/Zc3h12a/Bmp4/Carmil2/Adam8/Pou4f2/Fas/Tgfb1/Il34/Cyp26b1/Tmem178/Nfkbia/Meis1/Rb1/Pcid2/Zap70/Hes1/Sh3rf1/Cyld/Foxo3/Nudt21/Prdx2/Mitf/Bmi1/Trib1/Jun/Cbfb/Zfp36l2",29
"169","Upregulated","BP","GO:0046827","positive regulation of protein export from nucleus","5/796","19/23328",0.000356471056775081,0.0102370099951526,0.00840962678831615,"Rapgef3/Mdm2/Sfn/Camk1/Prkaca",5
"170","Upregulated","BP","GO:0060044","negative regulation of cardiac muscle cell proliferation","5/796","19/23328",0.000356471056775081,0.0102370099951526,0.00840962678831615,"Cited2/Meis1/Vgll4/Trp73/Hdac2",5
"171","Upregulated","BP","GO:0034329","cell junction assembly","29/796","426/23328",0.000362370185751023,0.0102482156229141,0.00841883212732113,"Esam/Wnt3a/Sdc4/Micall2/Hdac7/Cdh1/Itgb1/Whamm/Gpc6/Plxnb2/Cdh24/Acvrl1/Tns1/Ephb3/Arvcf/Adgrb1/Adgre5/Cacna1a/Lrp1/Ppp1r9a/Gnpat/Plec/Cd9/Rhoc/Myo1c/Prkaca/Setd5/S100a10/Ptprk",29
"172","Upregulated","BP","GO:1904645","response to amyloid-beta","7/796","40/23328",0.00036587104986627,0.0102482156229141,0.00841883212732113,"Fyn/Mmp2/Icam1/Cacna1a/Lrp1/Epha4/Ngfr",7
"173","Upregulated","BP","GO:0072431","signal transduction involved in mitotic G1 DNA damage checkpoint","4/796","11/23328",0.000366482814728732,0.0102482156229141,0.00841883212732113,"Rbm38/Cdkn1a/Mdm2/Pidd1",4
"174","Upregulated","BP","GO:1902400","intracellular signal transduction involved in G1 DNA damage checkpoint","4/796","11/23328",0.000366482814728732,0.0102482156229141,0.00841883212732113,"Rbm38/Cdkn1a/Mdm2/Pidd1",4
"175","Upregulated","BP","GO:0010821","regulation of mitochondrion organization","14/796","142/23328",0.000367357176159354,0.0102482156229141,0.00841883212732113,"Plaur/Lmna/Fas/Bbc3/Atp13a2/Inf2/Acaa2/Pmaip1/Siva1/Wdr35/Bid/Hk2/Dhodh/Htra2",14
"176","Upregulated","BP","GO:0071559","response to transforming growth factor beta","18/796","212/23328",0.000372254545134584,0.0103008849781974,0.00846209960691956,"Fos/Col4a2/Cited2/Tgfb1/Fyn/Cdkn2b/Bmp8a/Acvrl1/Adam9/Ltbp4/Gipc1/Glg1/Peg10/Zyx/Jun/Zfp36l2/Ptprk/Foxh1",18
"177","Upregulated","BP","GO:0051271","negative regulation of cellular component movement","24/796","326/23328",0.000374588686074138,0.0103008849781974,0.00846209960691956,"Robo4/Wnt3a/Cdkn1b/Vash1/Fas/Cited2/Tgfb1/Rgcc/Ilk/Calr/Cdh1/Acvrl1/Nr2f2/Ap1ar/Adgrb1/Sema6c/Lrp1/Il27ra/Adamts9/Foxo3/Cd9/Mitf/Trib1/Ptprk",24
"178","Upregulated","BP","GO:0097345","mitochondrial outer membrane permeabilization","6/796","29/23328",0.000375575077042021,0.0103008849781974,0.00846209960691956,"Bbc3/Acaa2/Pmaip1/Bloc1s2/Siva1/Bid",6
"179","Upregulated","BP","GO:0046822","regulation of nucleocytoplasmic transport","13/796","126/23328",0.000379484147210434,0.0103499531099516,0.008502408708449,"Rapgef3/Zc3h12a/Bmp4/Ei24/Tgfb1/Mdm2/Sfn/Cdh1/Tnfrsf1a/Camk1/Prkcd/Prkaca/Nutf2",13
"180","Upregulated","BP","GO:0016202","regulation of striated muscle tissue development","16/796","177/23328",0.000387935101813393,0.0104876952874573,0.00861556287225084,"Wnt3a/Bmp4/Gata6/Cited2/Tgfb1/Hey2/Cyp26b1/Hdac7/Meis1/Vgll4/Jph2/Trp73/Tbx20/Fbxo22/Ybx3/Hdac2",16
"181","Upregulated","BP","GO:0090559","regulation of membrane permeability","9/796","66/23328",0.000388830980546859,0.0104876952874573,0.00861556287225084,"Bbc3/Bcl2l1/Acaa2/Camk2a/Pmaip1/Bloc1s2/Siva1/Bid/Hk2",9
"182","Upregulated","BP","GO:0042098","T cell proliferation","18/796","213/23328",0.000393975438975692,0.0105397642813215,0.00865833715945469,"Jak3/Zbtb32/Bmp4/Carmil2/Tgfb1/Lgals3/Sdc4/Fyn/Casp3/Zap70/Hes1/Ccdc88b/Il27ra/Sh3rf1/Ccnd3/Dhps/Prdx2/Bmi1",18
"183","Upregulated","BP","GO:1905475","regulation of protein localization to membrane","17/796","195/23328",0.000395079242827086,0.0105397642813215,0.00865833715945469,"Wnt3a/Ldlrap1/Necab2/Tgfb1/Bbc3/Lgals3/Fyn/Bcl2l1/Itgb1/Gpc6/Camk2a/Grasp/Pmaip1/Lrp1/Stx7/Myo1c/C2cd5",17
"184","Upregulated","BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","26/796","368/23328",0.000410398652992367,0.0108889468690692,0.00894518803146979,"Fos/Egr1/Wnt3a/Bmp4/Gata6/Zfp423/Cited2/Tgfb1/Gdf15/Ilk/Cdkn2b/Bmp8a/Acvrl1/Id1/Hes1/Tbx20/Adam9/Ltbp4/Gipc1/Glg1/Peg10/Zyx/Jun/Fkbp8/Ptprk/Foxh1",26
"185","Upregulated","BP","GO:0043525","positive regulation of neuron apoptotic process","10/796","81/23328",0.000425937521008612,0.0112401458246705,0.00923369533452525,"Egr1/Fas/Itga1/Bbc3/Casp3/Tnfrsf1a/Pitx3/Pmaip1/Foxo3/Jun",10
"186","Upregulated","BP","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","6/796","30/23328",0.000456034368601528,0.0119696762769498,0.00983299911925196,"Rapgef3/Capn2/Gdf15/Adgrb1/Camk1/Adam9",6
"187","Upregulated","BP","GO:0014014","negative regulation of gliogenesis","8/796","54/23328",0.000459984822233178,0.0119977045096824,0.00985602410183273,"Bmp4/Nkx6-2/Fas/Drd3/Cdkn2b/Pitx3/Hes1/Dab1",8
"188","Upregulated","BP","GO:0006654","phosphatidic acid biosynthetic process","5/796","20/23328",0.000462017297791949,0.0119977045096824,0.00985602410183273,"Abhd8/Dgka/Slc27a1/Dgkz/Abhd4",5
"189","Upregulated","BP","GO:0000075","cell cycle checkpoint","16/796","180/23328",0.000467562760179091,0.0120139020799701,0.00986933028411267,"Rbm38/Hormad1/Cdkn1a/Tgfb1/Plk2/Mdm2/Bcl2l1/Cdkn2b/Pidd1/Nae1/Orc1/Rhno1/Pcid2/Rfwd3/Dgkz/Dna2",16
"190","Upregulated","BP","GO:1901861","regulation of muscle tissue development","16/796","180/23328",0.000467562760179091,0.0120139020799701,0.00986933028411267,"Wnt3a/Bmp4/Gata6/Cited2/Tgfb1/Hey2/Cyp26b1/Hdac7/Meis1/Vgll4/Jph2/Trp73/Tbx20/Fbxo22/Ybx3/Hdac2",16
"191","Upregulated","BP","GO:1903362","regulation of cellular protein catabolic process","20/796","254/23328",0.000482518952393665,0.012282040172631,0.0100896037123966,"Tnfaip3/Hspa1b/Plk2/Wdr91/Mdm2/Atp13a2/Vgll4/Derl3/Herpud1/Dda1/Csnk1e/Lrp1/Anxa2/Gipc1/Rchy1/Trib1/Prkaca/Epha4/N4bp1/Fbxo22",20
"192","Upregulated","BP","GO:1902904","negative regulation of supramolecular fiber organization","15/796","163/23328",0.000483029847018671,0.012282040172631,0.0100896037123966,"Capg/Carmil2/Arpin/Kank3/Cryab/Tmsb10/Ckap2/Hspg2/Tmsb4x/Sptan1/Ppp1r9a/Dysf/Arap1/Eps8/Prkcd",15
"193","Upregulated","BP","GO:0034504","protein localization to nucleus","22/796","293/23328",0.000495429239434617,0.0125082285780667,0.0102754157878424,"Zc3h12a/Bmp4/Lmna/Ei24/Cdkn1a/Tgfb1/Mdm2/Calr/Atp13a2/Fyn/Nfkbia/Cdh1/Ints13/Tnfrsf1a/Tnpo2/Arl2bp/Prkcd/Mbtps1/Ngfr/Ipo8/Phb2/Nutf2",22
"194","Upregulated","BP","GO:0048634","regulation of muscle organ development","16/796","181/23328",0.000497049640341037,0.0125082285780667,0.0102754157878424,"Wnt3a/Bmp4/Gata6/Cited2/Tgfb1/Hey2/Cyp26b1/Hdac7/Meis1/Vgll4/Jph2/Trp73/Tbx20/Fbxo22/Ybx3/Hdac2",16
"195","Upregulated","BP","GO:0010665","regulation of cardiac muscle cell apoptotic process","8/796","55/23328",0.000522407454598545,0.0130218924059819,0.0106973867627139,"Rapgef3/Capn2/Gata6/Pou4f2/Hey2/Ilk/Camk2a/Map3k5",8
"196","Upregulated","BP","GO:0051090","regulation of DNA-binding transcription factor activity","28/796","415/23328",0.000522796171973053,0.0130218924059819,0.0106973867627139,"Tnfaip3/Wnt3a/Anxa3/Bhlhe40/Zc3h12a/Adam8/Pou4f2/Tgfb1/Rgcc/Triml2/Nfkbia/Tradd/Camk2a/Icam1/Commd7/Id1/Hes1/Hmox1/Siva1/Cyld/Prdx2/Trib1/Sigirr/Ezh2/Phb2/Hdac2/Arhgef5/Foxh1",28
"197","Upregulated","BP","GO:0060433","bronchus development","4/796","12/23328",0.000534911034870246,0.0131890690516997,0.0108347211209763,"Wnt7b/Bmp4/Spdef/Foxp4",4
"198","Upregulated","BP","GO:0071236","cellular response to antibiotic","4/796","12/23328",0.000534911034870246,0.0131890690516997,0.0108347211209763,"Cdkn1b/Mdm2/Ezh2/Hdac2",4
"199","Upregulated","BP","GO:1905314","semi-lunar valve development","6/796","31/23328",0.000549311614773117,0.0133566943784162,0.0109724240673075,"Bmp4/Tgfb1/Hey2/Rb1/Tnfrsf1a/Tbx20",6
"200","Upregulated","BP","GO:0006606","protein import into nucleus","15/796","165/23328",0.000549347842902051,0.0133566943784162,0.0109724240673075,"Zc3h12a/Bmp4/Lmna/Ei24/Cdkn1a/Tgfb1/Nfkbia/Cdh1/Tnfrsf1a/Tnpo2/Prkcd/Mbtps1/Ipo8/Phb2/Nutf2",15
"201","Upregulated","BP","GO:0007093","mitotic cell cycle checkpoint","13/796","131/23328",0.000552653065227379,0.0133566943784162,0.0109724240673075,"Rbm38/Cdkn1a/Tgfb1/Plk2/Mdm2/Bcl2l1/Cdkn2b/Pidd1/Nae1/Orc1/Pcid2/Rfwd3/Dgkz",13
"202","Upregulated","BP","GO:0048640","negative regulation of developmental growth","13/796","131/23328",0.000552653065227379,0.0133566943784162,0.0109724240673075,"Wnt3a/Cdkn1b/Bmp4/Bbs2/Cited2/Cdkn1a/Gdf15/Meis1/Vgll4/Trp73/Sema6c/Wwc2/Hdac2",13
"203","Upregulated","BP","GO:0031331","positive regulation of cellular catabolic process","27/796","396/23328",0.000556254858919939,0.0133775183312667,0.0109895307880994,"Tnfaip3/Hspa1b/Zc3h12a/Adam8/Plk2/Mdm2/Triml2/Vgll4/Herpud1/Btg2/Dda1/Csnk1e/Lrp1/Adam9/Hmox1/Prkcd/Rchy1/Scoc/Foxo3/Trib1/Bid/Hk2/Tfeb/Fbxo22/Zfp36l2/Phb2/Upf1",27
"204","Upregulated","BP","GO:0007005","mitochondrion organization","31/796","481/23328",0.000584844925109171,0.013996141786191,0.0114977253078738,"Plaur/Atg9b/Lmna/Epas1/Fas/Bbc3/Cox20/Atp13a2/Bcl2l1/Sfn/Inf2/Acaa2/Mtfr2/Lpin1/Trp73/Camk2a/Pmaip1/Bloc1s2/Siva1/Tomm20/Wdr35/Ndufa5/Gclm/Bid/Jun/Ndufb6/Hk2/Dhodh/Dna2/Htra2/Phb2",31
"205","Upregulated","BP","GO:2001235","positive regulation of apoptotic signaling pathway","16/796","184/23328",0.000595272656992082,0.0141762005435871,0.0116456422240813,"Jak3/Plaur/Tnfrsf12a/Fas/Ei24/Bbc3/Trp73/Pmaip1/Prkcd/Siva1/Cyld/Wdr35/Bid/Ngfr/Siah1a/Htra2",16
"206","Upregulated","BP","GO:0045787","positive regulation of cell cycle","25/796","358/23328",0.000622695104358585,0.0146998332802007,0.0120758025825405,"Tgm1/Rbm38/Cdkn1b/Gata6/Cited2/Cdkn1a/Tgfb1/Rgcc/Drd3/Rassf1/Mdm2/Calr/Gdpd5/Rb1/Pidd1/Prkce/Orc1/Trp73/Pcid2/Hes1/Gipc1/Ccnd3/Prkaca/Ezh2/Phb2",25
"207","Upregulated","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","15/796","167/23328",0.000623282566366558,0.0146998332802007,0.0120758025825405,"Plaur/Ei24/Bbc3/Mdm2/Bcl2l1/Herpud1/Trp73/Zfp385a/Tmem161a/Cyld/Ddias/Bid/Siah1a/Ybx3/Hdac2",15
"208","Upregulated","BP","GO:0034614","cellular response to reactive oxygen species","14/796","150/23328",0.000639485907754381,0.0150094721233504,0.012330168565507,"Fos/Tnfaip3/Mmp2/Glrx/Bcar1/Prkcd/Foxo3/Prdx2/Rnf146/Map3k5/Jun/Ezh2/Ptprk/Hdac2",14
"209","Upregulated","BP","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","6/796","32/23328",0.000656755492273195,0.0153410541305155,0.0126025606928274,"Bbc3/Acaa2/Pmaip1/Bloc1s2/Siva1/Bid",6
"210","Upregulated","BP","GO:0003170","heart valve development","8/796","57/23328",0.000667813583224351,0.0155250757776251,0.0127537330931568,"Bmp4/Tgfb1/Hey2/Mdm2/Rb1/Tnfrsf1a/Adamts9/Tbx20",8
"211","Upregulated","BP","GO:0090287","regulation of cellular response to growth factor stimulus","21/796","281/23328",0.000699479130183722,0.0161841569362888,0.0132951633125467,"Fgfbp1/Bmp4/Gata6/Zfp423/Cd59a/Cited2/Tgfb1/Ilk/Fgfbp3/Cadm4/Cdkn2b/Myof/Acvrl1/Hes1/Ptp4a3/Gipc1/Glg1/Myo1c/Peg10/Fkbp8/Ngfr",21
"212","Upregulated","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","15/796","169/23328",0.000705525619075499,0.0162470569449367,0.0133468351970092,"Fos/Cited2/Tgfb1/Cdkn2b/Bmp8a/Acvrl1/Adam9/Ltbp4/Gipc1/Glg1/Peg10/Zyx/Jun/Ptprk/Foxh1",15
"213","Upregulated","BP","GO:0010657","muscle cell apoptotic process","11/796","102/23328",0.000721774034526112,0.0165431964157581,0.0135901115470447,"Rapgef3/Capn2/Zc3h12a/Gata6/Pou4f2/Hey2/Ilk/Camk2a/Dmpk/Hmox1/Map3k5",11
"214","Upregulated","BP","GO:0072331","signal transduction by p53 class mediator","13/796","135/23328",0.000735454529549047,0.0167779860432638,0.0137829894617898,"Perp/Rbm38/Pou4f2/Cdkn1a/Phlda3/Bbc3/Mdm2/E2f2/Pidd1/Trp73/Zfp385a/Pmaip1/Foxo3",13
"215","Upregulated","BP","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","5/796","22/23328",0.000741574230749818,0.0168373853183577,0.0138317855199429,"Capn2/Gata6/Pou4f2/Camk2a/Map3k5",5
"216","Upregulated","BP","GO:0045766","positive regulation of angiogenesis","16/796","188/23328",0.000751714121839543,0.0168373853183577,0.0138317855199429,"Rapgef3/Fgfbp1/Anxa3/Zc3h12a/Ddah1/Gata6/Plcg1/Plk2/Lgals3/Hdac7/Itgb1/Btg1/Tnfrsf1a/Acvrl1/Hmox1/Hk2",16
"217","Upregulated","BP","GO:0010662","regulation of striated muscle cell apoptotic process","8/796","58/23328",0.000751852401030811,0.0168373853183577,0.0138317855199429,"Rapgef3/Capn2/Gata6/Pou4f2/Hey2/Ilk/Camk2a/Map3k5",8
"218","Upregulated","BP","GO:0061140","lung secretory cell differentiation","4/796","13/23328",0.000751853748341251,0.0168373853183577,0.0138317855199429,"Gata6/Spdef/Foxp4/Nfib",4
